timestamp,init,s0,s1,s2,s3,s4,s5,m0,m1,p0,p1,p2,p3,yaw,pitch,roll,power
42942974,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85023498535156,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
42952975,141,False,False,False,False,False,False,False,False,97.86519622802734,97.84275817871094,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
42962975,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91007232666016,97.36405181884766,0.0,0.0,0.0,0.8999999761581421
42972974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
42982973,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
42992974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.9325180053711,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43002939,141,False,False,False,False,False,False,False,False,97.85771179199219,97.87267303466797,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43012940,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43022941,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43032965,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43042962,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43052951,141,False,False,False,False,False,False,False,False,97.85771179199219,97.87267303466797,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43062960,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43072955,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43082957,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43092960,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43102962,141,False,False,False,False,False,False,False,False,97.85023498535156,97.87267303466797,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43112962,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43122962,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43132966,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43142968,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85771179199219,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43152968,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.93999481201172,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43162967,141,False,False,False,False,False,False,False,False,97.87267303466797,97.85771179199219,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43172967,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43182968,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43192972,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43202972,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43212971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43222970,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43232970,141,False,False,False,False,False,False,False,False,97.87267303466797,97.85771179199219,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43242970,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43252971,141,False,False,False,False,False,False,False,False,97.86519622802734,97.87267303466797,97.9325180053711,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
43262971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.87267303466797,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43272970,141,False,False,False,False,False,False,False,False,97.86519622802734,97.84275817871094,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43282975,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85771179199219,97.91007232666016,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43292974,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85023498535156,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43303210,141,False,False,False,False,False,False,False,False,97.82779693603516,97.77543640136719,97.73056030273438,97.31917572021484,0.0,0.0,0.0,0.8999999761581421
43312977,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43322973,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43332972,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.92503356933594,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
43343005,141,False,False,False,False,False,False,False,False,97.84275817871094,97.86519622802734,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43352963,141,False,False,False,False,False,False,False,False,97.85771179199219,97.84275817871094,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43362965,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43372965,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.92503356933594,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
43382969,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43392969,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43402972,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91007232666016,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43412972,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43422971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43432973,141,False,False,False,False,False,False,False,False,97.85023498535156,97.83528137207031,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43442974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.90259552001953,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43452974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.84275817871094,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43462976,141,False,False,False,False,False,False,False,False,97.84275817871094,97.85023498535156,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43472976,141,False,False,False,False,False,False,False,False,97.85023498535156,97.84275817871094,97.9325180053711,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43482974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91007232666016,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43492974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.91754913330078,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
43502971,141,False,False,False,False,False,False,False,False,97.72307586669922,97.85771179199219,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43512962,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85023498535156,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43522963,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91754913330078,97.36405181884766,0.0,0.0,0.0,0.8999999761581421
43532983,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85023498535156,97.91007232666016,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43542980,141,False,False,False,False,False,False,False,False,97.84275817871094,97.85771179199219,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43552969,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.91754913330078,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43562967,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.91007232666016,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43572968,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85023498535156,97.9325180053711,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43582981,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85023498535156,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43592971,141,False,False,False,False,False,False,False,False,97.85023498535156,97.84275817871094,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43602971,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85771179199219,97.89511108398438,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43612971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43622971,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43632971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.84275817871094,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43642973,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43652973,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43662972,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43672960,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43682962,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43692965,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43702968,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43712969,141,False,False,False,False,False,False,False,False,97.87267303466797,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43722968,141,False,False,False,False,False,False,False,False,97.86519622802734,97.87267303466797,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43732970,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43742970,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43752971,141,False,False,False,False,False,False,False,False,97.85771179199219,97.84275817871094,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43762973,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43772972,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43782973,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43792974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43802976,141,False,False,False,False,False,False,False,False,97.87267303466797,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43812975,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.9325180053711,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43822974,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43832974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43842974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.88015747070312,97.90259552001953,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43852974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43862974,141,False,False,False,False,False,False,False,False,97.84275817871094,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43872974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43882974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.89511108398438,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43892974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.91754913330078,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43902974,141,False,False,False,False,False,False,False,False,97.84275817871094,97.85771179199219,97.91007232666016,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43912974,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85023498535156,97.82779693603516,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43922973,141,False,False,False,False,False,False,False,False,97.86519622802734,97.87267303466797,97.91007232666016,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
43932974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.92503356933594,97.34160614013672,0.0,0.0,0.0,0.8999999761581421
43942974,141,False,False,False,False,False,False,False,False,97.84275817871094,97.85771179199219,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43952975,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43962974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91007232666016,97.36405181884766,0.0,0.0,0.0,0.8999999761581421
43972974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.9325180053711,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
43982973,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
43992974,141,False,False,False,False,False,False,False,False,97.85771179199219,97.84275817871094,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44002939,141,False,False,False,False,False,False,False,False,97.85771179199219,97.86519622802734,97.91007232666016,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44012940,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44022942,141,False,False,False,False,False,False,False,False,97.87267303466797,97.85023498535156,97.90259552001953,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44032950,141,False,False,False,False,False,False,False,False,97.85023498535156,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44042962,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85023498535156,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44052951,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44062960,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.83528137207031,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44072955,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85023498535156,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44082957,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.36405181884766,0.0,0.0,0.0,0.8999999761581421
44092960,141,False,False,False,False,False,False,False,False,97.85771179199219,97.85771179199219,97.92503356933594,97.3341293334961,0.0,0.0,0.0,0.8999999761581421
44102962,141,False,False,False,False,False,False,False,False,97.85023498535156,97.86519622802734,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44112962,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.92503356933594,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44122962,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44132966,141,False,False,False,False,False,False,False,False,97.86519622802734,97.85771179199219,97.9325180053711,97.34908294677734,0.0,0.0,0.0,0.8999999761581421
44142968,141,False,False,False,False,False,False,False,False,97.85023498535156,97.87267303466797,97.9325180053711,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44152968,141,False,False,False,False,False,False,False,False,97.87267303466797,97.85771179199219,97.91754913330078,97.36405181884766,0.0,0.0,0.0,0.8999999761581421
44162967,141,False,False,False,False,False,False,False,False,97.86519622802734,97.86519622802734,97.91754913330078,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
44172967,141,False,False,False,False,False,False,False,False,97.87267303466797,97.86519622802734,97.92503356933594,97.3565673828125,0.0,0.0,0.0,0.8999999761581421
