stage,id,ping,mem,memExt,timestamp,init,drivers,p0,p1,p2,p3,yaw,pitch,roll
0,62943,3925,0.6257316470146179,0.005118250846862793,87042254,255,0,98.63561248779297,98.53089904785156,98.62065887451172,98.14195251464844,-113.688232421875,0.9554139971733093,-1.7821311950683594
1,1609,10735,0.6431856155395508,0.005118250846862793,87262361,255,0,97.0349349975586,97.4388427734375,98.76277160644531,98.16438293457031,-64.07492065429688,1.2606210708618164,-0.9786648154258728
6,35431,52610,0.631105899810791,0.005118250846862793,89423691,255,0,98.62813568115234,98.13446807861328,98.17935180664062,98.2765884399414,142.5338592529297,-9.540343284606934,-1.685943603515625
0,62943,3925,0.6257316470146179,0.005118250846862793,87063584,255,0,98.63561248779297,98.53837585449219,98.6131820678711,98.14195251464844,-113.69796752929688,0.9532145857810974,-1.7918602228164673
2,22877,16809,0.6472287774085999,0.005118250846862793,85844347,255,0,98.19430541992188,98.17935180664062,98.30650329589844,98.6056900024414,-14.673294067382812,0.7265674471855164,-2.0259125232696533
3,31133,49351,0.6478281617164612,0.005118250846862793,89043838,255,0,97.75299835205078,98.38877868652344,98.36634063720703,98.91236877441406,128.4294891357422,-5.693065643310547,0.5050009489059448
4,62872,53760,0.6409774422645569,0.005118250846862793,88925460,255,0,98.25414276123047,98.93480682373047,98.29901885986328,97.96243286132812,-130.67098999023438,-3.986208200454712,-0.7915003895759583
1,1609,10735,0.6431856155395508,0.005118250846862793,87284905,255,0,97.02745819091797,97.4164047241211,98.76277160644531,98.13446807861328,-64.07492065429688,1.2606210708618164,-0.9786648154258728
6,35431,52610,0.631105899810791,0.005118250846862793,89443692,255,0,98.6131820678711,98.10455322265625,98.21674346923828,98.26910400390625,142.5271759033203,-9.540253639221191,-1.6853517293930054
7,1257,78182,0.6061972379684448,0.005118250846862793,85902335,255,0,98.23918914794922,98.7403335571289,97.68567657470703,98.48602294921875,-112.99134063720703,-0.3196180462837219,-1.0503932237625122
5,4271,69735,0.6360877156257629,0.005118250846862793,86464572,255,0,98.44862365722656,98.24666595458984,98.11203002929688,98.24666595458984,124.59429168701172,-5.259023666381836,-1.317306637763977
2,22877,16809,0.6472287774085999,0.005118250846862793,85862237,255,0,98.19430541992188,98.18682861328125,98.30650329589844,98.59821319580078,-14.673136711120605,0.7205255627632141,-2.0180823802948
4,62872,53760,0.6409774422645569,0.005118250846862793,88944450,255,0,98.2616195678711,98.9048843383789,98.28406524658203,97.93999481201172,-130.6741180419922,-3.9889261722564697,-0.7849879860877991
3,31133,49351,0.6478281617164612,0.005118250846862793,89062363,255,0,97.75299835205078,98.38877868652344,98.37382507324219,98.91236877441406,128.4294891357422,-5.693065643310547,0.5050009489059448
0,62943,3925,0.6257316470146179,0.005118250846862793,87082307,255,0,98.62065887451172,98.53837585449219,98.62065887451172,98.14195251464844,-113.69796752929688,0.9532145857810974,-1.7918602228164673
6,35431,52610,0.631105899810791,0.005118250846862793,89462417,255,0,98.62065887451172,98.0970687866211,98.17935180664062,98.26910400390625,142.5338592529297,-9.540343284606934,-1.685943603515625
5,4271,69735,0.6360877156257629,0.005118250846862793,86482978,255,0,98.46357727050781,98.24666595458984,98.0970687866211,98.25414276123047,124.5939712524414,-5.255778789520264,-1.3110934495925903
1,1609,10735,0.6389355659484863,0.005118250846862793,87302327,255,0,97.01998138427734,97.4164047241211,98.8001708984375,98.20926666259766,-64.07501220703125,1.2665492296218872,-0.9823761582374573
7,1257,91512,0.6061972379684448,0.005118250846862793,85922313,255,0,98.23918914794922,98.7403335571289,97.68567657470703,98.49349975585938,-112.99136352539062,-0.31575724482536316,-1.056225061416626
4,62872,53760,0.6409774422645569,0.005118250846862793,88962859,255,0,98.23170471191406,98.92733001708984,98.28406524658203,97.96243286132812,-130.6741180419922,-3.9889261722564697,-0.7849879860877991
0,62943,3925,0.622409462928772,0.005118250846862793,87102767,255,0,98.6131820678711,98.53089904785156,98.62065887451172,97.95494842529297,-113.69796752929688,0.9532145857810974,-1.7918602228164673
3,31133,49351,0.6387479305267334,0.005118250846862793,89084147,255,0,97.75299835205078,98.38130187988281,98.36634063720703,98.89740753173828,128.4294891357422,-5.693065643310547,0.5050009489059448
5,4271,69735,0.6377868056297302,0.005118250846862793,86503784,255,0,98.46357727050781,98.23918914794922,98.10455322265625,98.23918914794922,124.5939712524414,-5.255778789520264,-1.3110934495925903
1,1609,10735,0.6389355659484863,0.005118250846862793,87322237,255,0,97.04241943359375,97.4164047241211,98.76277160644531,98.14195251464844,-64.07492065429688,1.2606210708618164,-0.9786648154258728
6,35431,52610,0.6347323656082153,0.005118250846862793,89483928,255,0,98.63561248779297,98.10455322265625,98.17935180664062,98.2616195678711,142.5271759033203,-9.540253639221191,-1.6853517293930054
7,1257,91512,0.6061972379684448,0.005118250846862793,85944131,255,0,98.25414276123047,98.73284912109375,97.6781997680664,98.5009765625,-112.99529266357422,-0.30994516611099243,-1.0523000955581665
4,62872,53760,0.6409774422645569,0.005118250846862793,88982277,255,0,98.25414276123047,98.92733001708984,98.29154205322266,97.96991729736328,-130.6741180419922,-3.9889261722564697,-0.7849879860877991
2,22877,16809,0.6409808397293091,0.005118250846862793,85902192,255,0,98.18682861328125,98.17935180664062,98.32146453857422,98.62065887451172,-14.673136711120605,0.7205255627632141,-2.0180823802948
3,31133,49351,0.6387479305267334,0.005118250846862793,89102178,255,0,97.76048278808594,98.37382507324219,98.37382507324219,98.89740753173828,128.4294891357422,-5.693065643310547,0.5050009489059448
0,62943,3925,0.622409462928772,0.005118250846862793,87122288,255,0,98.62065887451172,98.5234146118164,98.62065887451172,98.15690612792969,-113.69796752929688,0.9532145857810974,-1.7918602228164673
6,35431,52610,0.6347323656082153,0.005118250846862793,89502591,255,0,98.63561248779297,98.10455322265625,98.22422790527344,98.2765884399414,142.5271759033203,-9.540253639221191,-1.6853517293930054
1,1609,10735,0.6389355659484863,0.005118250846862793,87342309,255,0,97.04241943359375,97.4164047241211,98.76277160644531,98.13446807861328,-64.07501220703125,1.2665492296218872,-0.9823761582374573
5,4271,69735,0.6377868056297302,0.005118250846862793,86525744,255,0,98.46357727050781,98.22422790527344,98.08210754394531,98.24666595458984,124.5939712524414,-5.255778789520264,-1.3110934495925903
4,62872,53760,0.6409774422645569,0.005118250846862793,89002778,255,0,98.25414276123047,98.92733001708984,98.2765884399414,97.96991729736328,-130.68026733398438,-3.9861531257629395,-0.7911533713340759
7,1257,91512,0.6061972379684448,0.005118250846862793,85965978,255,0,98.24666595458984,98.5608139038086,97.67072296142578,98.49349975585938,-112.99530792236328,-0.3060847818851471,-1.0581319332122803
2,22877,16809,0.6409808397293091,0.005118250846862793,85922399,255,0,98.17935180664062,98.18682861328125,98.32894134521484,98.6056900024414,-14.673136711120605,0.7205255627632141,-2.0180823802948
3,31133,49351,0.6387479305267334,0.005118250846862793,89122220,255,0,97.74552154541016,98.37382507324219,98.36634063720703,98.9048843383789,128.4294891357422,-5.693065643310547,0.5050009489059448
0,62943,3925,0.622409462928772,0.005118250846862793,87142281,255,0,98.54586029052734,98.5234146118164,98.6131820678711,98.02974700927734,-113.69790649414062,0.9473593235015869,-1.7956838607788086
5,4271,69735,0.6377868056297302,0.005118250846862793,86543011,255,0,98.45610046386719,98.23170471191406,98.0970687866211,98.24666595458984,124.5910415649414,-5.259345054626465,-1.3172281980514526
6,35431,52610,0.6347323656082153,0.005118250846862793,89523010,255,0,98.63561248779297,98.0970687866211,98.21674346923828,98.29901885986328,142.5271759033203,-9.540253639221191,-1.6853517293930054
1,1609,10735,0.6389355659484863,0.005118250846862793,87362189,255,0,97.01998138427734,97.42388916015625,98.75529479980469,98.13446807861328,-64.07492065429688,1.2606210708618164,-0.9786648154258728
0,62943,3925,0.622409462928772,0.005118250846862793,87163288,255,0,98.54586029052734,98.43365478515625,98.51593780517578,98.05219268798828,-113.69790649414062,0.9473593235015869,-1.7956838607788086
2,22877,16809,0.6409808397293091,0.005118250846862793,85943039,255,0,98.19430541992188,98.18682861328125,98.32146453857422,98.6131820678711,-14.673008918762207,0.7135899662971497,-2.017188787460327
7,1257,91512,0.6061972379684448,0.005118250846862793,85983157,255,0,98.25414276123047,98.73284912109375,97.67072296142578,98.49349975585938,-112.99530792236328,-0.3060847818851471,-1.0581319332122803
3,31133,49351,0.6387479305267334,0.005118250846862793,89144759,255,0,97.55852508544922,98.38130187988281,98.37382507324219,98.91985321044922,128.4294891357422,-5.693065643310547,0.5050009489059448
1,1609,10735,0.6389355659484863,0.005118250846862793,87383123,255,0,96.96762084960938,97.43136596679688,98.69544982910156,98.13446807861328,-64.07501220703125,1.2665492296218872,-0.9823761582374573
5,4271,69735,0.6377868056297302,0.005118250846862793,86562260,255,0,98.45610046386719,98.23918914794922,98.0970687866211,98.23918914794922,124.5910415649414,-5.259345054626465,-1.3172281980514526
4,62872,53760,0.6409774422645569,0.005118250846862793,89027838,255,0,98.24666595458984,98.91985321044922,98.29901885986328,97.9773941040039,-130.6737518310547,-3.992358684539795,-0.794279932975769
6,35431,52610,0.6347323656082153,0.005118250846862793,89542397,255,0,98.6056900024414,98.11203002929688,98.2017822265625,98.29901885986328,142.52706909179688,-9.546856880187988,-1.6830899715423584
7,1257,91512,0.6061972379684448,0.005118250846862793,86002361,255,0,98.23918914794922,98.73284912109375,97.68567657470703,98.49349975585938,-112.99530792236328,-0.3060847818851471,-1.0581319332122803
2,22877,16809,0.6409808397293091,0.005118250846862793,85962398,255,0,98.19430541992188,98.17186737060547,98.2616195678711,98.54586029052734,-14.673136711120605,0.7205255627632141,-2.0180823802948
4,62872,53760,0.6409774422645569,0.005118250846862793,89045313,255,0,98.07463073730469,98.91236877441406,98.2765884399414,97.9773941040039,-130.6801300048828,-3.992504358291626,-0.7940782904624939
0,62943,3925,0.622409462928772,0.005118250846862793,87182766,255,0,98.53089904785156,98.47105407714844,98.55333709716797,98.05219268798828,-113.69790649414062,0.9473593235015869,-1.7956838607788086
3,31133,49351,0.6387479305267334,0.005118250846862793,89162323,255,0,97.62584686279297,98.22422790527344,98.37382507324219,98.9048843383789,128.4294891357422,-5.693065643310547,0.5050009489059448
6,35431,52610,0.6347323656082153,0.005118250846862793,89563221,255,0,98.54586029052734,97.85023498535156,98.08958435058594,98.22422790527344,142.5276641845703,-9.54908561706543,-1.689785122871399
5,4271,69735,0.6377868056297302,0.005118250846862793,86582722,255,0,98.46357727050781,98.23918914794922,98.0970687866211,98.23170471191406,124.5914306640625,-5.256402969360352,-1.326700210571289
7,1257,91512,0.6061972379684448,0.005118250846862793,86023113,255,0,98.14195251464844,98.73284912109375,97.6781997680664,98.5009765625,-113.00113677978516,-0.3061489462852478,-1.0581519603729248
1,1609,10735,0.6389355659484863,0.005118250846862793,87402284,255,0,96.96013641357422,97.3565673828125,98.69544982910156,98.0970687866211,-64.07492065429688,1.2606210708618164,-0.9786648154258728
4,62872,53760,0.6489681601524353,0.005118250846862793,89062340,255,0,98.14195251464844,98.78521728515625,98.2765884399414,97.85771179199219,-130.6737518310547,-3.992358684539795,-0.794279932975769
2,22877,16809,0.6278465986251831,0.005118250846862793,85982691,255,0,98.11203002929688,98.0970687866211,98.24666595458984,98.54586029052734,-14.673136711120605,0.7205255627632141,-2.0180823802948
0,62943,3925,0.5833888053894043,0.005118250846862793,87204039,255,0,98.54586029052734,98.49349975585938,98.5608139038086,97.88015747070312,-113.69779205322266,0.943536102771759,-1.7898280620574951
6,35431,52610,0.6347323656082153,0.005118250846862793,89582886,255,0,98.58325958251953,98.0372314453125,98.08958435058594,98.19430541992188,142.53436279296875,-9.549177169799805,-1.6903777122497559
5,4271,69735,0.6377868056297302,0.005118250846862793,86602247,255,0,98.46357727050781,98.23170471191406,98.02227020263672,98.19430541992188,124.59111785888672,-5.253157615661621,-1.3204867839813232
3,31133,49351,0.6387479305267334,0.005118250846862793,89182928,255,0,97.64080047607422,98.22422790527344,98.2616195678711,98.8001708984375,128.4293212890625,-5.699354648590088,0.5080560445785522
1,1609,10735,0.5949511528015137,0.005118250846862793,87422356,255,0,96.9526596069336,97.3565673828125,98.68049621582031,98.05219268798828,-64.07494354248047,1.2569105625152588,-0.9845944046974182
7,1257,91512,0.6059830784797668,0.005118250846862793,86043597,255,0,98.14195251464844,98.63561248779297,97.56600189208984,98.37382507324219,-112.99530792236328,-0.3060847818851471,-1.0581319332122803
4,62872,53760,0.6489681601524353,0.005118250846862793,89082268,255,0,98.12698364257812,98.79269409179688,98.15690612792969,97.82779693603516,-130.6737518310547,-3.992358684539795,-0.794279932975769
2,22877,16809,0.6278465986251831,0.005118250846862793,86002237,255,0,98.08210754394531,98.08210754394531,98.23170471191406,98.53837585449219,-14.666202545166016,0.7206533551216125,-2.018054723739624
6,35431,52610,0.6347323656082153,0.005118250846862793,89602248,255,0,98.54586029052734,98.04470825195312,98.12698364257812,98.2017822265625,142.52706909179688,-9.546856880187988,-1.6830899715423584
0,62943,3925,0.5833888053894043,0.005118250846862793,87222211,255,0,98.59821319580078,98.48602294921875,98.5608139038086,98.0970687866211,-113.69790649414062,0.9473593235015869,-1.7956838607788086
5,4271,69735,0.6377868056297302,0.005118250846862793,86622408,255,0,98.3962631225586,98.17935180664062,98.04470825195312,98.18682861328125,124.58482360839844,-5.259267330169678,-1.3169054985046387
3,31133,49351,0.6387479305267334,0.005118250846862793,89202800,255,0,97.6333236694336,98.26910400390625,98.28406524658203,98.81512451171875,128.43582153320312,-5.693244457244873,0.5047001242637634
1,1609,10735,0.5949511528015137,0.005118250846862793,87442274,255,0,96.9526596069336,97.34908294677734,98.68797302246094,98.0596694946289,-64.07494354248047,1.2569105625152588,-0.9845944046974182
7,1257,91512,0.6059830784797668,0.005118250846862793,86062840,255,0,98.13446807861328,98.6056900024414,97.38648986816406,98.36634063720703,-112.99136352539062,-0.31575724482536316,-1.056225061416626
4,62872,53760,0.6489681601524353,0.005118250846862793,89102854,255,0,98.10455322265625,98.79269409179688,98.14195251464844,97.82779693603516,-130.6801300048828,-3.992504358291626,-0.7940782904624939
2,22877,16809,0.6278465986251831,0.005118250846862793,86022211,255,0,98.08958435058594,98.0596694946289,98.23170471191406,98.53089904785156,-14.666202545166016,0.7206533551216125,-2.018054723739624
5,4271,69735,0.6377868056297302,0.005118250846862793,86642934,255,0,98.41122436523438,98.17186737060547,98.0372314453125,98.18682861328125,124.58482360839844,-5.259267330169678,-1.3169054985046387
6,35431,52610,0.6347323656082153,0.005118250846862793,89623936,255,0,98.55333709716797,98.04470825195312,98.13446807861328,98.21674346923828,142.52706909179688,-9.546856880187988,-1.6830899715423584
3,31133,49351,0.6387479305267334,0.005118250846862793,89222215,255,0,97.6333236694336,98.25414276123047,98.2765884399414,98.81512451171875,128.43563842773438,-5.699533939361572,0.5077549815177917
7,1257,91512,0.6059830784797668,0.005118250846862793,86083237,255,0,98.11203002929688,98.62065887451172,97.54356384277344,98.36634063720703,-112.9914321899414,-0.30992549657821655,-1.0523642301559448
0,62943,3925,0.5833888053894043,0.005118250846862793,87242767,255,0,98.57577514648438,98.48602294921875,98.58325958251953,98.10455322265625,-113.69790649414062,0.9473593235015869,-1.7956838607788086
1,1609,10735,0.5949511528015137,0.005118250846862793,87462268,255,0,96.9526596069336,97.34908294677734,98.68797302246094,98.0596694946289,-64.07494354248047,1.2569105625152588,-0.9845944046974182
0,62943,4267,0.5833888053894043,0.005118250846862793,87262256,255,0,98.57577514648438,98.49349975585938,98.59821319580078,98.10455322265625,-113.69790649414062,0.9473593235015869,-1.7956838607788086
2,22877,16809,0.6278465986251831,0.005118250846862793,86042653,255,0,98.0596694946289,98.07463073730469,98.21674346923828,98.50845336914062,-14.666202545166016,0.7206533551216125,-2.018054723739624
4,62872,53760,0.6489681601524353,0.005118250846862793,89123193,255,0,98.10455322265625,98.77772521972656,98.15690612792969,97.82779693603516,-130.6801300048828,-3.992504358291626,-0.7940782904624939
3,31133,49351,0.6387479305267334,0.005118250846862793,89245615,255,0,97.68567657470703,98.29154205322266,98.29901885986328,98.81512451171875,128.43582153320312,-5.693244457244873,0.5047001242637634
1,1609,10735,0.5949511528015137,0.005118250846862793,87483248,255,0,96.96013641357422,97.3565673828125,98.70293426513672,98.04470825195312,-64.07494354248047,1.2569105625152588,-0.9845944046974182
5,4271,69735,0.6377868056297302,0.005118250846862793,86663710,255,0,98.41122436523438,98.16438293457031,98.0372314453125,98.17935180664062,124.5910415649414,-5.259345054626465,-1.3172281980514526
4,62872,53760,0.6489681601524353,0.005118250846862793,89142220,255,0,98.12698364257812,98.77772521972656,98.14942932128906,97.82779693603516,-130.679931640625,-3.989586591720581,-0.8004453182220459
6,35431,52610,0.6347323656082153,0.005118250846862793,89642204,255,0,98.55333709716797,98.08210754394531,98.13446807861328,98.20926666259766,142.52706909179688,-9.546856880187988,-1.6830899715423584
7,1257,91512,0.6059830784797668,0.005118250846862793,86102174,255,0,98.1195068359375,98.59073638916016,97.54356384277344,98.3588638305664,-112.9914321899414,-0.30992549657821655,-1.0523642301559448
6,35431,52610,0.6347323656082153,0.005118250846862793,89662219,255,0,98.58325958251953,98.0596694946289,98.12698364257812,98.20926666259766,142.52706909179688,-9.546856880187988,-1.6830899715423584
0,62943,4267,0.5833888053894043,0.005118250846862793,87283255,255,0,98.6056900024414,98.51593780517578,98.58325958251953,98.0970687866211,-113.69790649414062,0.9473593235015869,-1.7956838607788086
2,22877,16809,0.6278465986251831,0.005118250846862793,86063227,255,0,98.06715393066406,98.07463073730469,98.18682861328125,98.5009765625,-14.666202545166016,0.7206533551216125,-2.018054723739624
5,4271,69735,0.6377868056297302,0.005118250846862793,86682416,255,0,98.418701171875,98.16438293457031,98.02227020263672,98.17186737060547,124.5910415649414,-5.259345054626465,-1.3172281980514526
3,31133,49351,0.6387479305267334,0.005118250846862793,89263011,255,0,97.70812225341797,98.32894134521484,98.29901885986328,98.84504699707031,128.4353485107422,-5.696493625640869,0.5140756368637085
7,1257,91512,0.6059830784797668,0.005118250846862793,86122716,255,0,98.08958435058594,98.59073638916016,97.54356384277344,98.3588638305664,-112.9914321899414,-0.30992549657821655,-1.0523642301559448
1,1609,10735,0.5967535972595215,0.005118250846862793,87503558,255,0,96.85542297363281,97.3565673828125,98.70293426513672,98.04470825195312,-64.07492065429688,1.2606210708618164,-0.9786648154258728
5,4271,69735,0.6354711055755615,0.005118250846862793,86702221,255,0,98.418701171875,98.17186737060547,98.0147933959961,98.15690612792969,124.58490753173828,-5.253080368041992,-1.3201642036437988
0,62943,4267,0.5905734300613403,0.005118250846862793,87303751,255,0,98.5009765625,98.5009765625,98.59073638916016,98.0970687866211,-113.69790649414062,0.9473593235015869,-1.7956838607788086
3,31133,49351,0.6387479305267334,0.005118250846862793,89282440,255,0,97.70812225341797,98.34390258789062,98.32894134521484,98.86748504638672,128.43504333496094,-5.693453788757324,0.52039635181427
1,1609,10735,0.5967535972595215,0.005118250846862793,87522581,255,0,96.97510528564453,97.36405181884766,98.71041107177734,98.05219268798828,-64.07492065429688,1.2606210708618164,-0.9786648154258728
6,35431,52610,0.6232143640518188,0.005118250846862793,89685217,255,0,98.59073638916016,98.0596694946289,98.17935180664062,98.18682861328125,142.5337677001953,-9.546947479248047,-1.6836822032928467
7,1257,91512,0.6059830784797668,0.005118250846862793,86142410,255,0,98.08958435058594,98.6056900024414,97.52860260009766,98.32894134521484,-112.99140930175781,-0.31378626823425293,-1.0465322732925415
4,62872,53760,0.6384557485580444,0.005118250846862793,89182384,255,0,98.14195251464844,98.78521728515625,98.17186737060547,97.8203125,-130.6801300048828,-3.992504358291626,-0.7940782904624939
5,4271,69735,0.6354711055755615,0.005118250846862793,86722280,255,0,98.3962631225586,98.14195251464844,98.02227020263672,98.15690612792969,124.58490753173828,-5.253080368041992,-1.3201642036437988
2,22877,16809,0.5867818593978882,0.005118250846862793,86102238,255,0,98.05219268798828,98.0372314453125,98.18682861328125,98.48602294921875,-14.666229248046875,0.719760000705719,-2.024991035461426
6,35431,52610,0.6232143640518188,0.005118250846862793,89702246,255,0,98.53837585449219,98.02227020263672,98.17935180664062,98.20926666259766,142.5337677001953,-9.546947479248047,-1.6836822032928467
0,62943,4267,0.5905734300613403,0.005118250846862793,87322332,255,0,98.59821319580078,98.48602294921875,98.59073638916016,98.11203002929688,-113.69204711914062,0.9474195837974548,-1.7955756187438965
3,31133,49351,0.6387479305267334,0.005118250846862793,89302427,255,0,97.7155990600586,98.34390258789062,98.32146453857422,98.86748504638672,128.42889404296875,-5.686985969543457,0.5176416039466858
7,1257,91512,0.6059830784797668,0.005118250846862793,86162923,255,0,98.11203002929688,98.59821319580078,97.55852508544922,98.32894134521484,-112.99136352539062,-0.31575724482536316,-1.056225061416626
1,1609,10735,0.5967535972595215,0.005118250846862793,87542403,255,0,96.96762084960938,97.36405181884766,98.68049621582031,98.10455322265625,-64.07492065429688,1.2606210708618164,-0.9786648154258728
4,62872,53760,0.6384557485580444,0.005118250846862793,89202771,255,0,98.14195251464844,98.78521728515625,98.16438293457031,97.82779693603516,-130.6801300048828,-3.992504358291626,-0.7940782904624939
2,22877,16809,0.5867818593978882,0.005118250846862793,86122211,255,0,98.0372314453125,98.05219268798828,98.18682861328125,98.4785385131836,-14.666229248046875,0.719760000705719,-2.024991035461426
5,4271,69735,0.6354711055755615,0.005118250846862793,86742424,255,0,98.38877868652344,98.16438293457031,98.02227020263672,98.15690612792969,124.58490753173828,-5.253080368041992,-1.3201642036437988
3,31133,49351,0.6387479305267334,0.005118250846862793,89322439,255,0,97.7155990600586,98.35137939453125,98.34390258789062,98.87496948242188,128.42889404296875,-5.686985969543457,0.5176416039466858
6,35431,52610,0.6232143640518188,0.005118250846862793,89723478,255,0,98.57577514648438,98.02227020263672,98.1195068359375,98.21674346923828,142.5337677001953,-9.546947479248047,-1.6836822032928467
0,62943,4267,0.5905734300613403,0.005118250846862793,87343288,255,0,98.58325958251953,98.48602294921875,98.59073638916016,98.10455322265625,-113.69795227050781,0.9453275203704834,-1.8053638935089111
0,62943,4267,0.5905734300613403,0.005118250846862793,87363316,255,0,98.58325958251953,98.48602294921875,98.5608139038086,98.0970687866211,-113.69198608398438,0.9415646195411682,-1.799399733543396
1,1609,10610,0.5967535972595215,0.005118250846862793,87584057,255,0,97.04241943359375,97.3790054321289,98.69544982910156,98.08210754394531,-64.07494354248047,1.2569105625152588,-0.9845944046974182
4,62872,53760,0.6384557485580444,0.005118250846862793,89242220,255,0,98.16438293457031,98.85253143310547,98.22422790527344,97.87267303466797,-130.6737518310547,-3.992358684539795,-0.794279932975769
5,4271,69735,0.6354711055755615,0.005118250846862793,86782350,255,0,98.38130187988281,98.13446807861328,97.99983215332031,98.17186737060547,124.5853042602539,-5.250138282775879,-1.3296359777450562
0,62943,4267,0.5905734300613403,0.005118250846862793,87383210,255,0,98.5608139038086,98.47105407714844,98.5608139038086,98.0970687866211,-113.69795227050781,0.9453275203704834,-1.8053638935089111
2,22877,16809,0.5867818593978882,0.005118250846862793,86164826,255,0,98.06715393066406,98.0372314453125,98.17935180664062,98.47105407714844,-14.673165321350098,0.7196318507194519,-2.0250186920166016
6,35431,52610,0.6232143640518188,0.005118250846862793,89762279,255,0,98.54586029052734,98.0372314453125,98.13446807861328,98.22422790527344,142.5337677001953,-9.546947479248047,-1.6836822032928467
3,31133,49351,0.6387479305267334,0.005118250846862793,89362328,255,0,97.74552154541016,98.34390258789062,98.34390258789062,98.8824462890625,128.43551635742188,-5.690204620361328,0.511020839214325
1,1609,10610,0.5967535972595215,0.005118250846862793,87603369,255,0,97.00501251220703,97.37152862548828,98.71041107177734,98.08210754394531,-64.07504272460938,1.26283860206604,-0.9883056282997131
7,1257,91512,0.6059830784797668,0.005118250846862793,86222995,255,0,98.15690612792969,98.63561248779297,97.5959243774414,98.41122436523438,-112.9914321899414,-0.30992549657821655,-1.0523642301559448
2,22877,16809,0.5870498418807983,0.005118250846862793,86182679,255,0,98.06715393066406,98.0372314453125,98.19430541992188,98.48602294921875,-14.673165321350098,0.7196318507194519,-2.0250186920166016
4,62872,53760,0.6384557485580444,0.005118250846862793,89262311,255,0,98.17186737060547,98.87496948242188,98.24666595458984,97.87267303466797,-130.67396545410156,-3.9952774047851562,-0.7879132032394409
0,62943,4267,0.5859478712081909,0.005118250846862793,87403344,255,0,98.55333709716797,98.47105407714844,98.55333709716797,98.10455322265625,-113.69784545898438,0.9415042400360107,-1.7995078563690186
5,4271,69735,0.5949185490608215,0.005118250846862793,86802366,255,0,98.38130187988281,98.14942932128906,98.00731658935547,98.18682861328125,124.5853042602539,-5.250138282775879,-1.3296359777450562
1,1609,10610,0.5956522822380066,0.005118250846862793,87622246,255,0,96.97510528564453,97.3341293334961,98.71041107177734,98.06715393066406,-64.07504272460938,1.26283860206604,-0.9883056282997131
6,35431,52610,0.6232143640518188,0.005118250846862793,89782311,255,0,98.5608139038086,98.0372314453125,98.13446807861328,98.18682861328125,142.5337677001953,-9.546947479248047,-1.6836822032928467
7,1257,91512,0.6070746183395386,0.005118250846862793,86242320,255,0,98.19430541992188,98.63561248779297,97.61836242675781,98.418701171875,-112.99140930175781,-0.31378626823425293,-1.0465322732925415
3,31133,49351,0.6387479305267334,0.005118250846862793,89384108,255,0,97.7155990600586,98.35137939453125,98.34390258789062,98.88993072509766,128.43551635742188,-5.690204620361328,0.511020839214325
4,62872,53760,0.6384557485580444,0.005118250846862793,89282291,255,0,98.2017822265625,98.8824462890625,98.23918914794922,97.91007232666016,-130.67396545410156,-3.9952774047851562,-0.7879132032394409
2,22877,16809,0.5870498418807983,0.005118250846862793,86202789,255,0,98.08210754394531,98.05219268798828,98.22422790527344,98.53089904785156,-14.67319107055664,0.7187380790710449,-2.0319550037384033
5,4271,69735,0.5949185490608215,0.005118250846862793,86822281,255,0,98.38130187988281,98.13446807861328,97.99983215332031,98.18682861328125,124.5853042602539,-5.250138282775879,-1.3296359777450562
6,35431,52610,0.6232143640518188,0.005118250846862793,89803063,255,0,98.54586029052734,98.04470825195312,98.13446807861328,98.18682861328125,142.5337677001953,-9.546947479248047,-1.6836822032928467
3,31133,49351,0.6387479305267334,0.005118250846862793,89402382,255,0,97.70812225341797,98.35137939453125,98.32146453857422,98.86748504638672,128.43551635742188,-5.690204620361328,0.511020839214325
7,1257,91512,0.6070746183395386,0.005118250846862793,86262300,255,0,98.2017822265625,98.68797302246094,97.61836242675781,98.4411392211914,-112.99522399902344,-0.3157767355442047,-1.0561606884002686
0,62943,4267,0.5859478712081909,0.005118250846862793,87422889,255,0,98.53837585449219,98.46357727050781,98.55333709716797,98.06715393066406,-113.68816375732422,0.9416728615760803,-1.7994602918624878
1,1609,10610,0.5956522822380066,0.005118250846862793,87642227,255,0,96.97510528564453,97.3341293334961,98.72537231445312,98.11203002929688,-64.08097076416016,1.2627466917037964,-0.9883390665054321
4,62872,53760,0.6384557485580444,0.005118250846862793,89303271,255,0,98.22422790527344,98.88993072509766,98.23918914794922,97.91007232666016,-130.6702117919922,-4.042856216430664,-0.802171528339386
2,22877,16809,0.5870498418807983,0.005118250846862793,86222271,255,0,98.0970687866211,98.08958435058594,98.23170471191406,98.53089904785156,-14.66625690460205,0.7188666462898254,-2.0319273471832275
5,4271,69735,0.5949185490608215,0.005118250846862793,86842673,255,0,98.38877868652344,98.14942932128906,97.99983215332031,98.17186737060547,124.58497619628906,-5.246893405914307,-1.323422908782959
3,31133,49351,0.6387479305267334,0.005118250846862793,89422649,255,0,97.6781997680664,98.32146453857422,98.32894134521484,98.8600082397461,128.43551635742188,-5.690204620361328,0.511020839214325
6,35431,52610,0.6232143640518188,0.005118250846862793,89822220,255,0,98.58325958251953,98.0147933959961,98.17186737060547,98.20926666259766,142.5337677001953,-9.546947479248047,-1.6836822032928467
