,States,Ctrls,Cost,Quad,Barrier
0,"[[101.284, 100.79, 100.978, 100.99, -0.029481593259895078, 2.858294105445122, -0.06837626678484776, 4.962118415610231, -0.018655378924450572, 6.994435250287008, -0.2955224996341572, 9.060497527651687, -0.4775388560223526, 12.739780285421514, -0.5878403326679393, 15.604129704748416, -0.49278195149248427, 17.565968568725808, -0.5957029838462935, 19.515460137172067, -0.8001151711888501, 21.550846890891087, -0.9511329918197884, 24.378360662679203], [101.28482948338369, 100.8076265493084, 100.9812465508863, 100.98934843877845, -0.02962838993157455, 2.8589125536774533, -0.06762212728694532, 4.9636481325090465, -0.017332211532787287, 6.996812865148635, -0.2935695062730402, 9.06296797663759, -0.4754399800046922, 12.741989503610819, -0.5859766281213459, 15.606293325159225, -0.48888636662415574, 17.56841063865341, -0.5937403994049809, 19.517862244354614, -0.7953270802106003, 21.552069577318743, -0.9490528668989705, 24.381099808878524], [101.28565562975712, 100.8252087731541, 100.984534509992, 100.98868679385612, -0.02977426292765813, 2.8595256483362914, -0.06686682467188144, 4.965173013060865, -0.01601195253470454, 6.999181765482651, -0.2916168320562382, 9.065425412218767, -0.4733501884107124, 12.744183876527691, -0.5841145877541223, 15.608456169328388, -0.485013457739472, 17.57083786293681, -0.5917492184105485, 19.5202593010918, -0.7905345804480134, 21.553278321541548, -0.9469977557303801, 24.38385067651763], [101.28647802921762, 100.84274746591277, 100.98786449541763, 100.98801429451287, -0.029919123753261945, 2.8601332760553704, -0.06611028740241706, 4.966693220943972, -0.014694668626103507, 7.001542452793671, -0.2896646268124313, 9.067870205221123, -0.4712701729220811, 12.746363314368065, -0.5822541108734502, 15.610618899976858, -0.48116528789862073, 17.573251618902788, -0.5897307680054273, 19.522652991252833, -0.7857387688625318, 21.554474498332493, -0.9449666146345566, 24.386614771731328], [101.28729587919402, 100.86024384544119, 100.99123745901764, 100.9873298472363, -0.030062841873595758, 2.860735262823757, -0.06535240235344186, 4.968208981369195, -0.01338043955976019, 7.003895627512772, -0.2877130932529347, 9.07030287242977, -0.46920094140626056, 12.74852766016052, -0.5803950845443516, 15.612782439455298, -0.4773448171334272, 17.57565382541462, -0.5876869706439788, 19.525045678722385, -0.7809412485129174, 21.555660040379166, -0.9429580206943774, 24.38939422411329], [101.28810974312499, 100.87769762890343, 100.99465306651153, 100.98663338102943, -0.03020543713788887, 2.8613316445868078, -0.06459320863055927, 4.9697203138128305, -0.012069327821752579, 7.006241307149024, -0.2857622806315895, 9.072723435474787, -0.4671424517275632, 12.75067697941551, -0.5785374896993675, 15.614946821297064, -0.47355201440417694, 17.57804454607829, -0.5856177623958798, 19.52743738347509, -0.7761419466562729, 21.556834938726304, -0.9409719322472883, 24.392188993565362], [101.28892018260679, 100.89510853766893, 100.99811098669609, 100.98592482537677, -0.03034692923734686, 2.8619224574087405, -0.0638327450748591, 4.971227238073517, -0.010761394966149659, 7.008579509907724, -0.28381223732546984, 9.075131916768505, -0.46509466112434505, 12.752811338414624, -0.5766813061576008, 15.617112079475069, -0.4697868459929657, 17.58042384524492, -0.5835230787802106, 19.529828126231006, -0.7713407883972493, 21.557999185597716, -0.9390083055359952, 24.394999040556765], [101.28972775739919, 100.91247629727513, 101.00161089143893, 100.98520411023517, -0.030487337706031705, 2.862507737469483, -0.06307105026371748, 4.972729774267105, -0.009456701620212806, 7.010910254681719, -0.2818630108391077, 9.077528339493625, -0.4630575262164213, 12.754930804199692, -0.5748265126302112, 15.61927824839265, -0.46604927551930186, 17.58279178799799, -0.5814028547660428, 19.532217928444723, -0.7665376966964611, 21.559152774383787, -0.937067094710157, 24.39782432611693], [101.29053302543176, 100.9298006373902, 101.005152455672, 100.98447116602496, -0.030626681921739944, 2.863087521061549, -0.06230816251159693, 4.974227942821556, -0.008155307489573015, 7.013233561042774, -0.2799146478086943, 9.079912727591429, -0.46103100301241334, 12.75703544456198, -0.5729730867258379, 15.62144536287448, -0.4623392639555892, 17.585148440140664, -0.5792570247729649, 19.534606812294527, -0.7617325923787797, 21.560295699629087, -0.9351482518279977, 24.40066481182842], [101.29133654281006, 100.94708129177596, 101.00873535738518, 100.98372592362091, -0.030764981106878912, 2.8636618445869337, -0.06154411987084675, 4.975721764471889, -0.006857271363383793, 7.015549449233002, -0.2779671940062587, 9.082285105750074, -0.45901504691702777, 12.759125328031468, -0.5711210049559506, 15.623613458157548, -0.4586567696424911, 17.587493868183188, -0.5770855226715425, 19.5369948006717, -0.7569253941415038, 21.561427957020058, -0.9332517268578404, 24.40352045981995], [101.29213886382213, 100.96431799825098, 101.01235927761978, 100.98296831434345, -0.030902254329341013, 2.8642307445540354, -0.0607789601325035, 4.977211260255164, -0.00556265111944984, 7.01785794015636, -0.27602069434382265, 9.084645499392975, -0.4570096127382677, 12.761200523866195, -0.5692702427401293, 15.625782569882196, -0.45500174830417534, 17.589828139330404, -0.5748882817837151, 19.53938191716988, -0.7521160185624084, 21.562549543372803, -0.9313774676795622, 24.406391232759457], [101.29294054094495, 100.98151049865382, 101.0160239004622, 100.98219826994978, -0.031038520503376018, 2.8647942575746, -0.06001272082709162, 4.9786964515054954, -0.004271503729331319, 7.020159055370193, -0.27407519287753257, 9.086993934667268, -0.45501465469457636, 12.763261102041705, -0.5674207744112715, 15.627952734083214, -0.4513741530634403, 17.59215132146935, -0.5726652348831298, 19.541768186074542, -0.7473043801076698, 21.563660456620983, -0.9295254200859692, 24.409277093847273], [101.29374212485115, 100.99865853880644, 101.01972891303747, 100.98141572262509, -0.031173798390461402, 2.8653524203606886, -0.059245439225424086, 4.980177359849121, -0.0029838852634238525, 7.022452817076841, -0.27213073281176764, 9.089330438432361, -0.4530301264219134, 12.76530713324055, -0.565572573220729, 15.630123987180992, -0.4477739344567222, 17.594463483156957, -0.5704163141954101, 19.54415363235254, -0.74249039113967, 21.564760695803788, -0.9276955277840926, 24.412178006809356], [101.29454416441571, 101.01576186847775, 101.02347400550289, 100.98062060497392, -0.031308106600170665, 2.865905269721667, -0.058477152339403066, 4.981654007199489, -0.0016998508960140552, 7.024739248115305, -0.27018735650322445, 9.091655038248573, -0.45105598098076405, 12.767338688841889, -0.5637256113433725, 15.632296365972731, -0.44420104044898323, 17.596764693607835, -0.5681414513983616, 19.546538281641766, -0.7376739619246772, 21.565850261054003, -0.9258877323964056, 24.41509393589062], [101.29534687716672, 101.03282291231406, 101.02726047417494, 100.97981314466092, -0.03144133639152009, 2.866452936740227, -0.05770799351308734, 4.9831268628674845, -0.00041930863364471045, 7.027018743047006, -0.2682454651622656, 9.093967870119254, -0.44909317757096534, 12.769356603885742, -0.5618806692495087, 15.634470365404704, -0.44065564888712333, 17.59905609899868, -0.5658428383961633, 19.548922714600874, -0.7328552626740341, 21.5669292224875, -0.924104151544692, 24.418025534091903], [101.29615022557346, 101.04984610854494, 101.03109081346668, 100.97899379204317, -0.03157328375787519, 2.866995622724842, -0.056938170575693794, 4.9845967335331, 0.0008579413847636733, 7.029291975261623, -0.26630573646662936, 9.096269147365922, -0.4471434431097063, 12.771362292030055, -0.5600391524451837, 15.636646830103055, -0.43713812445308026, 17.60133966366554, -0.5635243935461927, 19.551307932167248, -0.7280346759387918, 21.567997703215212, -0.9223485623264328, 24.42097397956677], [101.29695474400522, 101.06683117373967, 101.03496466472528, 100.97816247755695, -0.031703970631003234, 2.8675333611733884, -0.05616772382047188, 4.98606363627462, 0.0021318357096944797, 7.031558960449508, -0.2643682225205981, 9.09855888561072, -0.44520674170778307, 12.773355824499179, -0.5582010634033996, 15.638825803697586, -0.43364844343531844, 17.603615461759336, -0.5611860801820853, 19.55369395954348, -0.7232121488381619, 21.569055705680487, -0.9206209259911811, 24.423939245234255], [101.29776330557333, 101.08378142925929, 101.0388794368432, 100.9773238977345, -0.03183349272659413, 2.868066548812404, -0.05539618276188929, 4.987527908780664, 0.00340281988886278, 7.0338209659065365, -0.2624319510846951, 9.100838202157478, -0.4432832674986121, 12.77533928254096, -0.5563660714797833, 15.641009009640927, -0.4301879631319264, 17.60588670631923, -0.5588285321045026, 19.55608383152364, -0.7183898157322075, 21.570105670618165, -0.9189287389323698, 24.426921574040325], [101.29857909810187, 101.100700714303, 101.04283223099081, 100.97648343930732, -0.031961955343715015, 2.8685956343118764, -0.05462300061977612, 4.988989935268024, 0.004671415004358739, 7.036079440654228, -0.26049580105927284, 9.10310837516715, -0.44137325477710315, 12.77731503161649, -0.5545337970969929, 15.64319841035566, -0.42675824673110035, 17.608157059051567, -0.5564524663602128, 19.558481014763494, -0.7135701400815725, 21.57115038769914, -0.917280610093774, 24.429921236568003], [101.29940258646539, 101.11758871690974, 101.04682274031569, 100.97564100085287, -0.03208937736550961, 2.869120647432213, -0.05384821583102467, 4.990449731221374, 0.005937559149989895, 7.038334393731203, -0.2585598293171658, 9.105369416610657, -0.4394766799152332, 12.779283115443688, -0.5527042421269404, 15.645394029357966, -0.4233592707313153, 17.610426560937817, -0.5540578111053825, 19.5608855063587, -0.7087530781779725, 21.572189835215113, -0.9156764930706028, 24.432938179892364], [101.30023423373754, 101.1344451287229, 101.05085066064261, 100.97479648113058, -0.032215777536768964, 2.8696416180212987, -0.05307186662608192, 4.991907312383096, 0.007201191230895798, 7.040585834735495, -0.25662409196646324, 9.107621339155406, -0.43759351857539813, 12.781243578317335, -0.5508774073714725, 15.647595890463979, -0.4199910090535988, 17.61269525340239, -0.551644493852069, 19.563297303887737, -0.7039385842472586, 21.57322399238639, -0.9141163390507604, 24.435972351552145], [101.30107450119844, 101.15126964496184, 101.05491569046768, 100.97394977907683, -0.03234117446462654, 2.8701585760119808, -0.05229399102932255, 4.993362694749057, 0.008462250959544303, 7.042833773817797, -0.2546886443533458, 9.109864156155476, -0.4357237457168428, 12.783196465101131, -0.5490532925666489, 15.64980401778277, -0.4166534330552674, 17.61496317830348, -0.5492124414700669, 19.565716405404192, -0.6991266104567174, 21.57425283935232, -0.9126000968196888, 24.439023699544162], [101.30192384834223, 101.1680619643934, 101.05901753095256, 100.97310079380004, -0.03246558661925228, 2.8706715514195715, -0.051514626859423325, 4.994815894564422, 0.009720678851744345, 7.045078221674756, -0.2527535410649067, 9.112097881641851, -0.4338673356020329, 12.785141821219797, -0.5472318963869593, 15.652018435709376, -0.4133465115435629, 17.61723037792397, -0.546761580188681, 19.568142809429133, -0.6943171069222638, 21.57527635716176, -0.9111277127651112, 24.44209217231778], [101.30278273288464, 101.18482178930363, 101.06315588591862, 100.97224942457572, -0.03258903233454557, 2.8711805743393692, -0.050733811729738724, 4.99626692831949, 0.010976416222675358, 7.047319189542307, -0.25081883593195725, 9.114322530312743, -0.43202426180296816, 12.787079692651247, -0.545413216449481, 15.654239168917863, -0.4100702107891889, 17.619496894962385, -0.5442918355984278, 19.57057651494354, -0.6895100217155261, 21.576294527763643, -0.9096991308816749, 24.445177718769457]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1071.263888319757,1236.498879943324,-165.23499162356723
1,"[[101.534, 100.797, 101.072, 101.034, -0.019706857829910218, 2.8515118834200823, -0.06759268059416534, 4.950460837573175, -0.011137639616362716, 6.9991043672444295, -0.2869130975134, 9.071424816577371, -0.4627109942601073, 12.743981138295943, -0.5822849074954977, 15.604680802550048, -0.4897849017460525, 17.575205373597395, -0.5745796432870713, 19.513330127263902, -0.7959025582491688, 21.548297640937506, -0.9457550455708861, 24.38029119546898], [101.73266914439675, 100.77853434696378, 101.23464656298228, 101.0552261548265, -0.021874675392697364, 2.85858359254148, -0.06792330289211906, 4.967335846025778, -0.0023921005263023327, 7.026712807110074, -0.26807152023038794, 9.10995100772046, -0.41130923360247346, 12.785808346301591, -0.5026528554292019, 15.662052039774675, -0.38295833699380655, 17.6395194047615, -0.44493681035088706, 19.592350247980406, -0.6411079394699654, 21.64023526086245, -0.728983979380164, 24.479561873128763], [101.93330370229319, 100.75913032656817, 101.39743239287179, 101.07711656020847, -0.024003608736773954, 2.8657059579818602, -0.06808597197555169, 4.9842406906102585, 0.006822556907406218, 7.054368196368337, -0.24843750536164938, 9.14847775153542, -0.3584486481238505, 12.827184687740706, -0.42045737409932915, 15.718631114925858, -0.2731237244250393, 17.702807603633957, -0.31209087251628403, 19.67016114925421, -0.4822980480178881, 21.730913281691123, -0.5075463115251881, 24.576815096197752], [102.1361523283173, 100.73877467652689, 101.56074143519788, 101.10111227901886, -0.026069771255345733, 2.8728511575413807, -0.06807004932954641, 5.00106702510997, 0.016621359143642593, 7.081963411535103, -0.22781989350609133, 9.186977503900941, -0.30400280538418156, 12.8679905037142, -0.3353925257694155, 15.77462332982818, -0.15998083749663844, 17.76502360381084, -0.17585987228656838, 19.746719995707775, -0.3194314243618075, 21.82041696765021, -0.28144744422041545, 24.671774760599952], [102.34070855978923, 100.7176819026137, 101.72424194167078, 101.12570307264502, -0.028071098531864593, 2.880045941727676, -0.06788125332212387, 5.017953875716054, 0.026918304588081074, 7.109593779276312, -0.20642093628600947, 9.22545582811361, -0.2481951289774106, 12.90836052359048, -0.2478785244086889, 15.82982676525184, -0.0440393746515257, 17.826193500600723, -0.036589923141648245, 19.822013557627066, -0.15269490088373527, 21.908485985879594, -0.05106807875256886, 24.76454257852006], [102.54671413953879, 100.69615176523888, 101.8876873538737, 101.14953198290051, -0.030014404670970267, 2.887310820258814, -0.06752179844396936, 5.035009663740251, 0.03760640695164194, 7.1373701257080615, -0.18440053263670902, 9.263952694697807, -0.19119488553521632, 12.948425804967654, -0.15827304845064677, 15.884077090220128, 0.0742814567202431, 17.886343438579445, 0.10548680008651967, 19.896026573554302, 0.017843961337920683, 21.994871293628915, 0.183312066391916, 24.85510465019643], [102.75462307244605, 100.67401322042934, 102.05138574868646, 101.17405597573439, -0.03188794065953582, 2.8946245616770767, -0.06698823615365361, 5.052104512509678, 0.048776159401651954, 7.165190870173135, -0.16155544054218232, 9.302445905512004, -0.13284477086815563, 12.988032577840634, -0.06622007950261499, 15.937530062134664, 0.19527612146117268, 17.94541638210126, 0.2506059415759747, 19.968635734474283, 0.1922567394753688, 22.07959552066725, 0.4218639171191238, 24.94309545933839], [102.96413245675288, 100.65134754243937, 102.21503525301057, 101.1983500509946, -0.03369998956178686, 2.9019924189609805, -0.0662943302429557, 5.06931374711639, 0.06033649105487615, 7.1930880400538815, -0.1380411187040511, 9.340924163503976, -0.07332488955537705, 13.027251065191326, 0.02804474354088525, 15.990004825909082, 0.31861632266223705, 18.00337824614314, 0.39862735358860296, 20.039884343586714, 0.37043938053122183, 22.162517173051445, 0.6642135113153531, 25.028615531273648], [103.17577433487376, 100.62798465436488, 102.37894572430942, 101.22377379013395, -0.03543631909182545, 2.9093965041008025, -0.06544218444724621, 5.086531746025213, 0.07236513226935234, 7.220957276038733, -0.11367407579041397, 9.379402355140776, -0.01246713318675647, 13.065994170466807, 0.12481667188554926, 16.041631308740033, 0.4445631443809006, 18.06018045416436, 0.5496392937238036, 20.109641073153274, 0.5523728308266369, 22.24372980627823, 0.9105244455786847, 25.11142497560636], [103.38964370169398, 100.60404006025712, 102.54294312679893, 101.2496799551261, -0.03710619314425161, 2.916855363791086, -0.06445370338563788, 5.1038134115997495, 0.08479067430281165, 7.248844559247713, -0.0885454928650089, 9.417916744443476, 0.04963372899251409, 13.104351792308849, 0.2238630381625412, 16.09232410306131, 0.5729225366353483, 18.11584703155488, 0.7033399939165852, 20.177868003454616, 0.7379366001597079, 22.323132408541408, 1.1606892869970329, 25.191579204514], [103.6057957875451, 100.57973431509572, 102.70685204064235, 101.27596154118838, -0.038692404225937026, 2.924387536711868, -0.06334030174597274, 5.121157156567112, 0.09761484396317285, 7.276754695889618, -0.0626956629780941, 9.456463899124023, 0.11293231999591967, 13.142306438598387, 0.32503600584134634, 16.142026955373964, 0.7036140100947894, 18.170294990765072, 0.8595243194716484, 20.24443721391919, 0.9269988761256034, 22.400563167201646, 1.4146078263969963, 25.268986025278384], [103.82367311904466, 100.55592593559362, 102.87059639679543, 101.3011460735774, -0.04020919549221324, 2.9320230841977963, -0.062084963885059734, 5.138713138528951, 0.11071184679340493, 7.304859287014302, -0.03631965659880736, 9.495100737823762, 0.17706797484528353, 13.180098351326718, 0.4277410347175114, 16.190660404242276, 0.8360067215903315, 18.22378721019569, 1.017814438886363, 20.30963780493912, 1.119101200348079, 22.476062051355022, 1.671255658082191, 25.34373512256662], [104.04309146212506, 100.53273873923798, 103.03444400484013, 101.32596901487125, -0.04161572125734621, 2.9397548041207604, -0.06063558695772775, 5.1563486980268936, 0.12417754245398462, 7.332996412156749, -0.009311375507750845, 9.53366231563332, 0.2421362340460158, 13.21744906575802, 0.5320113427540428, 16.23826886043502, 0.9702787645431766, 18.276091013090024, 1.1782455072254774, 20.373320859664062, 1.3141756465766266, 22.54950562954469, 1.9309777039652087, 25.415596789290642], [104.26378178818722, 100.5093139684997, 103.19821170767361, 101.35191164546114, -0.042866388282018844, 2.947557461981928, -0.058960761050989845, 5.173821481015627, 0.13813186606152233, 7.360923946098453, 0.018508410022998998, 9.57193183847376, 0.30847604834106596, 13.253938058300697, 0.6382449279758977, 16.28472370952323, 1.1070205947419265, 18.32675807923968, 1.340884106174703, 20.434936849539117, 1.5127041163347699, 22.620489387337248, 2.1942535786445605, 25.484051651860035], [104.48496894979814, 100.48656784325985, 103.36175482660443, 101.3772303065654, -0.04402202675300706, 2.9554577182043325, -0.05705213177387417, 5.191301744072793, 0.15244006641934482, 7.388847508057275, 0.04695472851769028, 9.609996287111427, 0.37573745639599243, 13.289893791147295, 0.7458196726875161, 16.330064120584066, 1.2453041474966078, 18.37616399618365, 1.5054162104667876, 20.494841394805945, 1.7139666198810046, 22.68928471310763, 2.459802701062487, 25.549556103231552], [104.70646133032581, 100.46419403986019, 103.52495472040539, 101.40255536205022, -0.045063782480231726, 2.963442474652303, -0.05488970728982161, 5.208682999930316, 0.16714996059690812, 7.416664319051075, 0.07609827913483982, 9.647752061795968, 0.4440521495489127, 13.32512852915968, 0.8548803206962535, 16.37421657892483, 1.3853427767947923, 18.424093410907954, 1.671792306495048, 20.552796656534948, 1.9181453312360248, 22.755697198985338, 2.7277865234637035, 25.611882409662456], [104.9283317690277, 100.44256062259518, 103.68784471108258, 101.4270940831058, -0.04603307111485095, 2.9715111289569474, -0.05250631241326319, 5.22606771344743, 0.18215107010564396, 7.444493293422571, 0.1057909221758847, 9.685259371861976, 0.513202405252553, 13.359868813830483, 0.965058466390618, 16.41723933647455, 1.5267710604467661, 18.47081880119806, 1.8399220407065402, 20.609125763112164, 2.124961014108646, 22.820008470884108, 2.997868135066659, 25.671393229081545], [105.15034888340111, 100.42094819361773, 103.85035964403396, 101.45180898599763, -0.04688470367102938, 2.979641658668408, -0.04988695315665559, 5.243305436375223, 0.19752563295687142, 7.4721767921421325, 0.1361269886350977, 9.722369571433248, 0.5834520501598726, 13.393833158206261, 1.076684460132559, 16.45895942204793, 1.6700003961519383, 18.51597870887992, 2.0100021017337713, 20.663425296501206, 2.334834142830582, 22.881823559796526, 3.2704358252063694, 25.727670195418646], [105.372438743969, 100.39982902188402, 104.01260235944692, 101.47620069059377, -0.047641163646098175, 2.9878391164111036, -0.04704593440061804, 5.260466698743747, 0.2132077598814094, 7.499793935760065, 0.16703089285121667, 9.75914068933014, 0.6546087768117468, 13.427174165088458, 1.1894281522847747, 16.499454314124804, 1.8146731076745117, 18.55976094862723, 2.181758679691775, 20.715938598442694, 2.5473505789582838, 22.941362068288775, 3.544967886645562, 25.780912176217107], [105.5945120986751, 100.37922775806524, 104.17464795277664, 101.50034103212919, -0.04829788278194173, 2.9961040124611658, -0.04398357495136276, 5.277546622002648, 0.2291914359634423, 7.5273350033234925, 0.19849672022972975, 9.795565116436551, 0.7266496838927478, 13.459885783389472, 1.3032276991764615, 16.53871470860265, 1.9607148953677325, 18.602152842477388, 2.3551126273122307, 20.76666701863275, 2.762388534470096, 22.998624279326542, 3.8212927515839863, 25.831122069793206], [105.81636769425612, 100.35987254933431, 104.33641154071455, 101.52333794968189, -0.04889429988511187, 3.004422648836467, -0.04073942556654763, 5.294631544662764, 0.24537842374964697, 7.554881068669579, 0.23040940043462305, 9.83170859141026, 0.7992357435667709, 13.492144194235799, 1.4176202778279154, 16.576851048892337, 2.107535289498756, 18.643402188224393, 2.5296134856935044, 20.815902081882676, 2.9792009149791348, 23.05382786756574, 4.0986649002343185, 25.878460916028708], [106.04009642465377, 100.34291867812323, 104.4528129668148, 101.54346800494946, -0.04955282189903614, 3.0131203864179654, -0.037141179490752185, 5.311261043127022, 0.2613885488061542, 7.582495974321187, 0.2620213250266169, 9.867390056252344, 0.8725690705450283, 13.52440545000225, 1.531378615130742, 16.610876375469147, 2.250010491674858, 18.679391115090567, 2.6976973958639445, 20.856852138241464, 3.184447755836774, 23.095713514909093, 4.3542720619665225, 25.912103691551664], [106.25011720118931, 100.3303352299801, 104.5376691980034, 101.55291866098247, -0.05022810283497749, 3.021671976516585, -0.03340106321621883, 5.3271318911166246, 0.2762794382920334, 7.608472053104837, 0.2916183557701419, 9.90067210552335, 0.9407142159769208, 13.555084730504069, 1.637638463573978, 16.63979802258805, 2.3790268278689384, 18.709676331362033, 2.853221967663382, 20.889727341885674, 3.3719103837629434, 23.12501582094336, 4.5844305085971016, 25.932260232654105], [106.28629174649286, 100.34411420342789, 104.54785579642264, 101.56089500361097, -0.05003098390972273, 3.022945663860314, -0.03203196712960614, 5.33131861591624, 0.278895938653329, 7.613493043924853, 0.295255832131944, 9.906820055698041, 0.9480991165253615, 13.559273276024557, 1.6542829521543967, 16.64121060739077, 2.402822417003374, 18.71237747098008, 2.876298554135197, 20.891298859675782, 3.408572514721449, 23.12848245368893, 4.613404374832729, 25.928280643075656]]","[[1.0, 0.0, 0.0, 0.7411344063305184, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7424369435491205, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7829564893640508, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7816294656788975, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7463467501867754, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7538587279635292, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7330754217765153, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7537688829877914, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7582892148945896, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7616295857247865, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7180555286960587, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7008648488009499, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7290928844376495, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7097610769225249, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.7099764336872494, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.6842738519661047, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.6854452360244467, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.6723157262633691, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.660770142272308, 1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.6275854270218758, 1.0, 0.0, 0.0, 0.001972250565608819], [1.0, 0.0, 0.0, 0.5897237965988289, 0.7173204160523391, 0.0, 0.0, 0.0], [0.92954189887511, 0.0, 0.0, 0.3837308010841601, 0.539330625756305, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",523.3481186364861,690.4320349876947,-167.08391635120856
