,x,y,ampc_end,ampc_dist,ampc_pathx,ampc_pathy,origx_ampc,origy_ampc,ampc_reached,ampc_reached_end,ampc_time_first_reached,ampc_time_inside_goal,ampc_time_outside_goal,ampc_estopped,vs_end,vs_dist,vs_pathx,vs_pathy,origx_vs,origy_vs,vs_reached,vs_reached_end,vs_time_first_reached,vs_time_inside_goal,vs_time_outside_goal,vs_estopped,trpo_end,trpo_dist,trpo_pathx,trpo_pathy,origx_trpo,origy_trpo,trpo_reached,trpo_reached_end,trpo_time_first_reached,trpo_time_inside_goal,trpo_time_outside_goal,trpo_estopped,cql_end,cql_dist,cql_pathx,cql_pathy,origx_cql,origy_cql,cql_reached,cql_reached_end,cql_time_first_reached,cql_time_inside_goal,cql_time_outside_goal,cql_estopped,simp_end,simp_dist,simp_pathx,simp_pathy,simp_reached,simp_reached_end,simp_time_first_reached,simp_time_inside_goal,simp_time_outside_goal,simp_estopped,simp_ood_end,simp_ood_dist,simp_ood_pathx,simp_ood_pathy,origx_simp_ood,origy_simp_ood,simp_ood_reached,simp_ood_reached_end,simp_ood_time_first_reached,simp_ood_time_inside_goal,simp_ood_time_outside_goal,simp_ood_estopped,ampc_ood_end,ampc_ood_dist,ampc_ood_pathx,ampc_ood_pathy,origx_ampc_ood,origy_ampc_ood,ampc_ood_reached,ampc_ood_reached_end,ampc_ood_time_first_reached,ampc_ood_time_inside_goal,ampc_ood_time_outside_goal,ampc_ood_estopped,vs_ood_end,vs_ood_dist,vs_ood_pathx,vs_ood_pathy,origx_vs_ood,origy_vs_ood,vs_ood_reached,vs_ood_reached_end,vs_ood_time_first_reached,vs_ood_time_inside_goal,vs_ood_time_outside_goal,vs_ood_estopped,trpo_ood_end,trpo_ood_dist,trpo_ood_pathx,trpo_ood_pathy,origx_trpo_ood,origy_trpo_ood,trpo_ood_reached,trpo_ood_reached_end,trpo_ood_time_first_reached,trpo_ood_time_inside_goal,trpo_ood_time_outside_goal,trpo_ood_estopped,cql_ood_end,cql_ood_dist,cql_ood_pathx,cql_ood_pathy,origx_cql_ood,origy_cql_ood,cql_ood_reached,cql_ood_reached_end,cql_ood_time_first_reached,cql_ood_time_inside_goal,cql_ood_time_outside_goal,cql_ood_estopped
0,-7.0,27.0,"(-6.414317679578513, 26.899454759095484)",0.5942500533637708,"[ 0.09120407  0.10460876  0.10060041  0.11203273  0.10382852 -0.00939634
 -0.12078948 -0.30090379 -0.36149443 -0.77584409 -1.04481842 -1.19115482
 -1.34304999 -1.49074594 -1.7846075  -2.01797554 -2.30548805 -2.57931124
 -2.99856669 -3.16527633 -3.30700831 -3.41294314 -3.64883272 -3.86223271
 -4.10351698 -4.40191933 -4.6103114  -4.77895321 -4.84776815 -4.93169224
 -5.17392251 -5.40717167 -5.62243519 -5.88410442 -5.98226868 -6.0818444
 -6.16482752 -6.16023149 -6.17475964 -6.18631586 -6.17046666 -6.19907928
 -6.22586688 -6.23673495 -6.27169495 -6.26097924 -6.28577271 -6.3959034
 -6.37164404 -6.37584829 -6.42950887 -6.43965028 -6.4289329  -6.41483672
 -6.41018543 -6.42485256 -6.41957507 -6.40929302 -6.41220468 -6.42624728
 -6.42502837 -6.42239799 -6.42640969 -6.41609414 -6.42435361 -6.42701914
 -6.43381357 -6.41046002 -6.42283332 -6.42131303 -6.42559261 -6.41774001
 -6.42234442 -6.42157422 -6.42364035 -6.4185236  -6.4214972  -6.42569307
 -6.42944022 -6.42433854 -6.42142353 -6.41844323 -6.42405725 -6.41652445
 -6.42141014 -6.41565379 -6.41829254 -6.41961861 -6.43072276 -6.4261217
 -6.4066459  -6.41894385 -6.42058804 -6.42438207 -6.4292393  -6.42595092
 -6.42313135 -6.4223779  -6.41909454 -6.41431768]","[23.69354895 23.68212466 23.76825144 23.86312141 23.97323109 24.05261791
 24.1991085  24.27503828 24.34949649 24.4230503  24.53207046 24.71453539
 24.74899422 24.74726485 24.87146979 24.92989123 24.944792   25.03989948
 25.06755495 25.14220757 25.24667695 25.30425146 25.32016483 25.3570943
 25.37482241 25.43556065 25.53833448 25.61289074 25.61733249 25.6369514
 25.63817784 25.71817662 25.74104126 25.74443914 25.80636072 25.86818257
 25.96178721 26.0151448  26.04435214 26.16610334 26.21303709 26.23957177
 26.26701678 26.41053803 26.47198797 26.50223834 26.59284237 26.62093399
 26.6778678  26.77757424 26.84846384 26.86529346 26.86224551 26.89084259
 26.89826719 26.90397089 26.91005409 26.90380522 26.90586169 26.90572645
 26.90365561 26.90456256 26.91149861 26.90142755 26.90720309 26.91401067
 26.90609921 26.90301492 26.90777194 26.91007776 26.90440196 26.89998811
 26.90851491 26.90927225 26.90893837 26.90977601 26.90559798 26.90847518
 26.90663086 26.9024858  26.90302084 26.90595552 26.90651253 26.90137092
 26.90842785 26.90159069 26.9051052  26.90989772 26.90763079 26.90640349
 26.89703652 26.89671279 26.9011444  26.90699263 26.91237597 26.90736538
 26.90790972 26.90623022 26.89539422 26.89945476]",-1.8374397415274708,18.42086610096292,True,True,19.705640302999655,30.709551334000025,19.290448665999975,False,"(-9.23057165580624, 27.460315106143742)",2.2775732498934738,"[ 0.68927456  0.68369235  0.67048524  0.69223812  0.67727297  0.62439764
  0.50682288  0.40346317  0.37010048  0.32447835  0.23528347  0.18001721
  0.15377712  0.04423913 -0.08483158 -0.2079919  -0.29729729 -0.3797915
 -0.50323646 -0.67441991 -0.90172353 -1.08733635 -1.25081453 -1.46825969
 -1.73693599 -2.09448236 -2.34233    -2.5308461  -2.83858451 -3.10983593
 -3.32530204 -3.62419999 -3.99975878 -4.3896197  -4.6686601  -5.00975952
 -5.3599539  -5.62398896 -5.88179217 -6.00803326 -6.29366215 -6.58102899
 -6.88655561 -7.21352034 -7.41035116 -7.72492419 -8.0222717  -8.44099806
 -8.61875995 -8.84956292 -8.83807869 -8.86294751 -8.85716772 -8.85480189
 -8.85975623 -8.89303353 -9.11606259 -9.10213552 -9.08632315 -9.18266742
 -9.16333226 -9.15695809 -9.15205398 -9.12798884 -9.12518099 -9.17654272
 -9.13997704 -9.13538268 -9.14279158 -9.14256388 -9.14692885 -9.14593932
 -9.14004066 -9.14670784 -9.13362128 -9.14875052 -9.12892311 -9.11926056
 -9.15697148 -9.18106006 -9.14977019 -9.16251184 -9.14033199 -9.12813283
 -9.14973001 -9.1378858  -9.14779113 -9.19805618 -9.22215815 -9.26215621
 -9.27145878 -9.25842245 -9.26670369 -9.27310465 -9.28418871 -9.23830873
 -9.23231463 -9.24647946 -9.25047274 -9.23057166]","[23.72312397 23.72434112 23.77736484 23.94610051 24.08946032 24.25058373
 24.44106072 24.6652806  24.87466903 25.06923276 25.26846137 25.44480506
 25.64822862 25.79950327 25.98402637 26.13508802 26.30986971 26.49622106
 26.64861059 26.80854729 26.95141939 27.11044154 27.29675401 27.43567038
 27.57613524 27.72463919 27.82852366 27.92029328 27.94755572 27.97120305
 28.04861201 28.04720299 27.97801993 27.96065866 27.92697238 27.87973265
 27.76999234 27.75520145 27.72078912 27.73825773 27.67176846 27.62758428
 27.53014647 27.41830658 27.3626626  27.29641169 27.22946683 27.06684395
 27.00489025 26.89982413 26.82995642 26.78597679 26.73463594 26.67602179
 26.63326438 26.60814717 26.5731085  26.57019918 26.53575303 26.46415342
 26.43887731 26.45425987 26.42643873 26.41773696 26.43207226 26.37537343
 26.35031876 26.36592869 26.36416552 26.35821332 26.36336085 26.36208115
 26.35292549 26.37373281 26.36671054 26.37094098 26.35135757 26.34179112
 26.4009513  26.44640926 26.40296044 26.38070522 26.35656679 26.36801391
 26.37929282 26.36291203 26.38246585 26.52961235 26.66228661 26.7903805
 26.81659653 26.89177574 27.02330469 27.11289189 27.23157317 27.27779946
 27.40487315 27.44533319 27.47250857 27.46031511]",-2.1211247318279467,18.599837647770244,True,False,19.204831140999886,3.5052547559998857,46.494745244000114,False,"(-6.453786648110743, 30.97677677913809)",4.014112925276767,"[ 0.05956929  0.07981529  0.08071942  0.02914003 -0.27424177 -0.58666495
 -0.91424082 -1.30690121 -1.6783579  -2.16093649 -2.47214411 -2.88962142
 -3.30647588 -3.7215455  -4.10779489 -4.51540203 -5.01209019 -5.42884419
 -5.83818593 -6.22196234 -6.44716133 -6.56965862 -6.73590112 -6.85682621
 -6.98321632 -7.1111803  -7.19206716 -7.09011724 -6.80995001 -6.37650462
 -6.21538222 -6.25458163 -6.29380112 -6.33847893 -6.39145639 -6.53148391
 -6.7315847  -6.74989851 -6.69699305 -6.45464223 -5.96522903 -5.65727296
 -5.69050505 -5.76797125 -5.83057443 -5.87506639 -5.89338858 -6.10340809
 -6.31484074 -6.73762233 -6.98869473 -7.31206635 -7.34287234 -7.27496823
 -7.08466729 -6.65995353 -6.26461086 -5.94042719 -5.92405225 -5.97667642
 -5.99806431 -6.01001734 -6.18055785 -6.46198751 -6.73860349 -6.94902652
 -6.95696284 -6.92860137 -6.69087505 -6.21853833 -5.96039357 -5.95681385
 -5.96872503 -5.98419249 -6.07650831 -6.3272425  -6.53793677 -6.85165421
 -7.00209606 -7.03798866 -6.98800658 -6.84536375 -6.48040346 -6.04067432
 -5.71772797 -5.72835662 -5.75551424 -5.77493981 -5.76719436 -5.86589106
 -6.05075545 -6.39818049 -6.63239072 -6.91296313 -7.09244288 -7.1460884
 -7.12647865 -6.94227562 -6.63566738 -6.45378665]","[24.32339035 24.33102626 24.38264519 24.48358653 24.63470144 24.73822077
 24.89896213 24.98759252 25.12509058 25.19475712 25.32901113 25.39391642
 25.46648552 25.53665836 25.56941233 25.59298106 25.65332205 25.69239167
 25.67633714 25.70478968 25.79012531 25.88357274 25.98377702 26.0915606
 26.22380463 26.39269751 26.48642471 26.66180905 26.87884691 27.16132511
 27.28968779 27.32904986 27.37888195 27.46847169 27.50805184 27.52461436
 27.51233975 27.57378969 27.71798545 27.92369115 28.17100644 28.27924813
 28.40758883 28.46404339 28.5957955  28.6386873  28.6652279  28.65786077
 28.63497923 28.53454841 28.48528602 28.44601861 28.55140254 28.64256189
 28.82798094 29.05921803 29.25655753 29.34227691 29.37414169 29.40168474
 29.43733367 29.47432062 29.45667704 29.41960049 29.32501284 29.3307664
 29.4277799  29.51946922 29.69907132 29.91008007 29.9552253  29.97049966
 29.97643749 29.99612656 30.00071453 29.98212512 29.96414598 29.92146633
 29.92835759 29.97066533 30.0428397  30.18755528 30.37713884 30.5458576
 30.63284061 30.64031171 30.63317364 30.62781227 30.636192   30.6451093
 30.64300211 30.60550718 30.56533959 30.49803803 30.49849869 30.57292732
 30.6220866  30.73965131 30.86925227 30.97677678]",,,True,False,11.601760956000362,8.502455568999721,41.49754443100028,False,"(-5.976413550705658, 24.580103874937247)",2.627475304407774,"[ 0.44341937  0.44731386  0.43738509  0.40775615  0.16757694 -0.10930692
 -0.38459013 -0.65687294 -1.06672535 -1.45255113 -1.81625233 -2.25170524
 -2.61566428 -3.14179218 -3.4593656  -3.78613444 -4.22864632 -4.47419511
 -4.78391927 -5.18342767 -5.73766924 -5.96258359 -6.34722395 -6.34733445
 -6.33627551 -6.30953982 -6.28949139 -6.29196773 -6.27394022 -6.25006596
 -6.2211888  -6.21352874 -6.21454338 -6.22495771 -6.19163186 -6.20749111
 -6.18911367 -6.21440107 -6.19670006 -6.1979625  -6.19831746 -6.19033258
 -6.18900819 -6.17746703 -6.1742992  -6.17317238 -6.16383129 -6.15020058
 -6.15157185 -6.13672892 -6.13668874 -6.13392107 -6.13302028 -6.11038502
 -6.09990874 -6.09087239 -6.10067726 -6.08377156 -6.08594651 -6.07795828
 -6.07719981 -6.06666995 -6.04723099 -6.03384975 -6.03775261 -6.04028755
 -6.03255717 -6.03676643 -6.01811273 -6.01297421 -6.02021736 -6.01202989
 -6.00198558 -5.99680353 -5.99473239 -6.00717768 -5.99253232 -5.99230461
 -5.99645025 -5.99626273 -6.0000149  -5.98410542 -5.97964166 -5.98416067
 -5.97765758 -5.98523894 -5.9748648  -5.97703138 -5.97702636 -5.983213
 -5.98531261 -5.98779062 -5.978041   -5.9818568  -5.9800435  -5.97724737
 -5.97487652 -5.97101886 -5.97425367 -5.97641355]","[23.8430317  23.86382296 23.92246754 24.06031299 24.2105125  24.31633511
 24.4738578  24.61817527 24.69512356 24.80182354 24.91031373 24.97809961
 25.07998677 25.162206   25.18989613 25.1821106  25.18706372 25.24503634
 25.21927759 25.21360939 25.12561378 25.14895007 25.10680715 25.11109337
 25.1037237  25.09061315 25.05363804 25.05471657 25.01500203 25.00632985
 24.99005048 24.98446766 24.96041714 24.95391216 24.94026319 24.92235167
 24.89603252 24.93427803 24.92564051 24.90505717 24.89918528 24.8939676
 24.88303946 24.87884199 24.86287537 24.86625042 24.85953328 24.85378564
 24.84539238 24.82200285 24.80957525 24.80674792 24.78774857 24.76981169
 24.76606642 24.75014206 24.77694046 24.75396255 24.73467075 24.72323124
 24.72340367 24.71057966 24.71516425 24.71783268 24.70539241 24.70003865
 24.70390901 24.70381688 24.691582   24.6722902  24.67585205 24.6784182
 24.67123026 24.66014322 24.66544205 24.65740802 24.64536755 24.64667852
 24.64680953 24.65599647 24.65346243 24.64193671 24.64064687 24.63067386
 24.6249558  24.63347922 24.62995033 24.63697429 24.61311734 24.59402586
 24.59401571 24.60216047 24.59945654 24.58314083 24.57750898 24.5818941
 24.58485414 24.59500211 24.57649554 24.58010387]",,,False,False,0.0,0.0,50.0,False,"(-4.882934090565972, 28.62515624487118)",2.668913802491854,"[ 0.35624003  0.40829961  0.37263625  0.38213305  0.35027796  0.32829652
  0.36287519  0.36461984  0.34747471  0.34747471  0.34869851  0.29640592
  0.23774585  0.14073918  0.07190568 -0.02857522 -0.1914159  -0.24717045
 -0.40376546 -0.54864428 -0.67070701 -0.80467828 -1.00304453 -1.16129706
 -1.4177098  -1.53620398 -1.69366044 -2.00177669 -2.30430598 -2.66431227
 -2.99072092 -3.16815485 -3.39359347 -3.68506075 -3.90512805 -4.25402518
 -4.4260986  -4.44394053 -4.44394053 -4.44862265 -4.42659308 -4.43459415
 -4.47067595 -4.43690667 -4.42601886 -4.44394053 -4.4260986  -4.41772946
 -4.44385333 -4.43330449 -4.4523878  -4.44862265 -4.43337495 -4.44862265
 -4.4199679  -4.4455144  -4.47067595 -4.43409966 -4.4523878  -4.4316806
 -4.43168053 -4.44765098 -4.4523878  -4.43293056 -4.4523878  -4.44095771
 -4.43129634 -4.43548419 -4.45288229 -4.4459348  -4.44634961 -4.43129634
 -4.43548419 -4.45519475 -4.4523878  -4.47117043 -4.43690667 -4.43548419
 -4.4495676  -4.47348296 -4.43690667 -4.42659308 -4.4260986  -4.43459415
 -4.43459415 -4.42573052 -4.43714527 -4.42642279 -4.42573052 -4.42573052
 -4.4369066  -4.44523786 -4.43207128 -4.45377233 -4.76195102 -4.79149338
 -4.77996143 -4.80739358 -4.88293409 -4.88293409]","[23.9520744  23.91897063 24.05866357 24.16764964 24.35858806 24.54442952
 24.78078067 24.95489856 25.19242037 25.38266167 25.57043578 25.77099875
 25.96121892 26.16994912 26.34876556 26.50663458 26.70965045 26.88943294
 27.06285441 27.27220508 27.44869225 27.61533876 27.76427978 27.85383979
 27.95889133 28.04771803 28.07609048 28.1744665  28.15850559 28.20314782
 28.30622234 28.36515191 28.38343787 28.43085835 28.47743949 28.49394566
 28.45143548 28.45985726 28.45985719 28.46175392 28.45892334 28.47738793
 28.46990008 28.47548114 28.45272377 28.45985726 28.45143548 28.44932294
 28.45143548 28.45063264 28.46990008 28.46175392 28.45892334 28.46175392
 28.44304251 28.47535273 28.46990008 28.46990008 28.46990008 28.46052127
 28.46052127 28.44703769 28.46990008 28.48185405 28.46990008 28.45835971
 28.46343073 28.47240368 28.49585253 28.4831646  28.46425752 28.46343073
 28.45729625 28.49394573 28.45143548 28.45892334 28.49394573 28.44932294
 28.49394573 28.47548107 28.49394566 28.45892334 28.45143548 28.44045875
 28.44045875 28.47576084 28.47324019 28.46167334 28.46778753 28.49086828
 28.47548114 28.47240368 28.47516664 28.47743949 28.48802756 28.54164591
 28.56790209 28.56790209 28.64362084 28.62515624]",False,False,0.0,0.0,50.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
