TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
19.011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.365,113.503,108.184,0.05486442798388946,2.9912642001723384,0.0,5.188550865731031,-0.25603399725813736,7.4412313127743985,-0.6583731358066462,9.54619500919197,-1.4813395555649544,13.257578368665062,-2.484027663176553,17.25975485066124,-3.310153821694535,20.3479823987032,-3.822221816210817,23.690073881611802,-4.023391385485072,27.106023739833297,-4.5354593800013525,31.223628163527323
19.604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.359,113.697,108.19,0.05486442798388946,2.9912642001723384,-0.05486442798388924,5.188550865731031,-0.25603399725813736,7.4412313127743985,-0.6583731358066462,9.54619500919197,-1.4813395555649544,13.257578368665062,-2.487187401936227,17.264395229389734,-3.291865679033239,20.366446992531422,-3.7856455308882238,23.72700306926825,-3.9868151001624783,27.124488333661525,-4.480594952017463,31.297486538840218
20.195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.359,113.947,108.184,0.03657628532259283,2.9912642001723384,-0.018288142661296636,5.188550865731031,-0.274322139919434,7.4412313127743985,-0.6766612784679429,9.54619500919197,-1.499627698226251,13.257578368665062,-2.483862323141662,17.277824012094477,-3.3027030555651304,20.392434169963547,-3.80393367354952,23.763932256924697,-3.950238814839885,27.179882115146196,-4.407442381372281,31.37134491415312
20.722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.359,114.184,108.184,0.03657628532259305,2.9912642001723384,0.0,5.188550865731031,-0.23774585459684738,7.422766718946177,-0.6678829783621689,9.555058076213935,-1.4813395555649544,13.257578368665062,-2.484027663176553,17.296684108754523,-3.273577536371943,20.421840774016097,-3.7490692455656314,23.800861444581148,-3.8953743868560027,27.216811302802647,-4.316001668065802,31.426738695637788
21.307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,114.416,108.178,0.0,2.97690283376442,-0.07315257064518588,5.184447638310722,-0.274322139919434,7.422766718946177,-0.6766612784679429,9.54619500919197,-1.499627698226251,13.257578368665062,-2.466867181411475,17.28901473478526,-3.310153821694535,20.44030536784432,-3.7490692455656305,23.819326038409372,-3.8587981015334094,27.253740490459094,-4.224560954759325,31.445203289466015
21.878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.359,114.653,108.178,0.0,2.9986500658783637,-0.05486442798388946,5.1801578941497795,-0.256033997258144,7.422766718946177,-0.6694422674423006,9.554455418648645,-1.499627698226251,13.257578368665062,-2.466867181411475,17.28901473478526,-3.2837376466343215,20.448511822684935,-3.7108886735584763,23.85366371401089,-3.80393367354952,27.272205084287318,-4.169696526775437,31.51906166477891
22.476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,114.878,108.178,0.05486442798388946,2.9912642001723384,-0.03657628532259283,5.1801578941497795,-0.23774585459684738,7.4412313127743985,-0.6583731358066462,9.52773041536375,-1.4813395555649544,13.257578368665062,-2.462079924645872,17.328864797139847,-3.247838627581242,20.466292545276442,-3.675916674920452,23.874719819894047,-3.7490692455656314,27.309134271943766,-4.059967670807664,31.537526258607137
23.038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.353,115.097,108.178,0.03657628532259283,2.972799606344111,-0.05486442798388946,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.487187401936227,17.31978901087441,-3.284550394063232,20.48462042120679,-3.6683491243107067,23.898065827302148,-3.7307811029043405,27.364528053428437,-4.013231275222692,31.61275237639347
23.639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,115.334,108.172,0.018288142661296414,2.9912642001723384,-0.05486442798388946,5.1801578941497795,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.487187401936227,17.31978901087441,-3.2552893937106457,20.495699149328992,-3.6527516291033333,23.919650350325877,-3.675916674920451,27.364528053428437,-3.931950672178589,31.64831382157648
24.147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,115.578,108.172,0.03657628532259283,2.972799606344111,-0.05486442798388946,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.54619500919197,-1.499627698226251,13.257578368665062,-2.487187401936227,17.31978901087441,-3.2370012510493495,20.514163743157216,-3.6355125933807413,23.941707645390075,-3.6210522469365625,27.41992183491311,-3.8302686436305713,31.677118613305772
