TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
6.902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.115,102.397,101.622,102.228,0.08099038593644403,2.810135313964647,0.2638718125494022,4.779691942017351,0.2821599552106986,6.792332669293799,0.1907192419042163,8.768044208913805,0.21898276047666698,12.519713916501107,0.34151019089234236,15.44212385590802,0.007837815291258154,17.501797089663903,-0.028738470031334673,19.736012942879047,0.2090073845655127,21.859441233124844,-0.15675546866040335,24.96149299626653
7.441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.072,102.453,101.622,102.278,0.0888888956708882,2.849344471552225,0.23774585459684738,4.819258989166547,0.2560339972581438,6.850364310271223,0.18288142661295792,8.807611256063002,0.19221679008524362,12.552447181861616,0.2697501042541146,15.505642667251374,-0.07315257064518588,17.541364136813105,-0.1280169986290689,19.794044583856472,0.05486442798388924,21.91747287410227,-0.32918656790332324,25.019524637243954
8.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.04,102.553,101.59,102.397,0.10972885596777227,2.8435474495465485,0.21945771193555097,4.837723582994775,0.23774585459684738,6.88729349792767,0.1645932839516615,8.844540443719449,0.17300902196404255,12.596121048709735,0.21945771193555097,15.547188003364877,-0.10972885596777249,17.55982873064133,-0.19312281161822287,19.839098167440078,-0.018288142661296636,21.954402061758717,-0.43891542387110216,25.09338301255685
8.611,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.034,102.647,101.615,102.384,0.09749508866017398,2.830879877723998,0.23924005411893745,4.819258989166547,0.24635204758613316,6.868828904099443,0.1914876196022437,8.826075849891222,0.18191185032395008,12.60949496111955,0.2097757622635401,15.547188003364873,-0.13769894830107954,17.57829332446955,-0.2500403861113678,19.854713943452968,-0.08283452031719007,21.99133124941516,-0.5583262295108848,25.130312200213297
9.22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.028,102.728,101.615,102.447,0.11649084481257566,2.840909590053794,0.27462944914040843,4.8166211296738,0.2821598854469689,6.884655638434923,0.22729545746307944,8.823437990398475,0.17404947820050154,12.6124380234209,0.2059592677703228,15.578401875744927,-0.15675553842413303,17.612584652633252,-0.2752708568538369,19.896417621572873,-0.15675553842413303,22.025622577578865,-0.6423641043689592,25.16185346300516
10.044,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.022,102.803,101.622,102.503,0.14499888525097848,2.8593741838820215,0.2821599552106986,4.83508572350202,0.3065441919349092,6.890810479565387,0.2090073845655127,8.860367178054924,0.16227098898054693,12.653815367681528,0.158821312168119,15.612396805704474,-0.2116198966442926,17.667978434117924,-0.34842335773528665,19.933346809229324,-0.22990803930558923,22.117945546719987,-0.778552319144457,25.21999730986167
11.076,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.009,102.853,101.615,102.578,0.10112266297849293,2.8620120433747687,0.23774585459684738,4.89106575076929,0.21945771193555097,6.974580655945308,0.11660225748587805,8.960780663005288,0.046482385852038455,12.689792108447165,0.008778300105773962,15.685303156747574,-0.40233913854850933,17.726010075095346,-0.589376948536535,20.024012681376416,-0.5303561371775778,22.17597718769741,-1.1155767023390448,25.296493544667317
12.167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,100.99,102.959,101.615,102.703,0.1264630813559815,2.880476637202989,0.24635204758613316,4.874652770651217,0.25567778366397786,6.9585838870887216,0.13662319161835446,8.955328006688795,0.01823156427804773,12.713358794461161,-0.057495497214261615,15.714481686326488,-0.5034618015269958,17.781403856580017,-0.7315257064518323,20.080788856196325,-0.7046313708012504,22.23137096918208,-1.381292649269193,25.35188732615199
13.662,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,100.978,103.172,101.615,102.822,0.11649084481257566,2.8778387777102417,0.2638717427856725,4.890479504986697,0.22729545746307944,6.995443201404269,0.11756660149530096,9.008083928680719,-0.06435229496515271,12.770973801556083,-0.16782467005978718,15.774385749704333,-0.6322472476178216,17.852624372400168,-0.8780398598706942,20.134109611172825,-0.9248575301985584,22.33952067265868,-1.6380950939890877,25.42310784197214
14.267,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,100.953,103.409,101.603,103.022,0.12888792900697021,2.8637705694120434,0.2638718125494022,4.927408692643146,0.22729552722680912,7.032372389060718,0.06270224327514762,9.081942303993616,-0.17504361132169977,12.830254851123154,-0.30306060995076844,15.839983645123716,-0.8125160226245405,17.910655942940753,-1.148028486310169,20.225559022678993,-1.2540440283381518,22.413379047971574,-2.0638557995818503,25.514135055085795
